date,gross_ret,net_ret,n_hold,turnover,pnl_net,pnl_gross
2018-01-31,0.06344587813598708,0.06194587813598708,42,1.0,1.0619458781359872,1.063445878135987
2018-02-28,-0.011755252533540182,-0.012612395390683038,36,0.5714285714285714,1.04855219683743,1.0509448032827462
2018-03-31,0.0669965194434689,0.0662465194434689,36,0.5,1.1180151303327128,1.1213544472298913
2018-04-30,-0.0894101401582256,-0.08999347349155894,33,0.38888888888888895,1.017401065337954,1.021093988936017
2018-05-31,0.0,0.0,0,0.0,1.017401065337954,1.021093988936017
2018-06-30,0.0,0.0,0,0.0,1.017401065337954,1.021093988936017
2018-07-31,0.0,0.0,0,0.0,1.017401065337954,1.021093988936017
2018-08-31,0.0,0.0,0,0.0,1.017401065337954,1.021093988936017
2018-09-30,0.0,0.0,0,0.0,1.017401065337954,1.021093988936017
2018-10-31,0.0,0.0,0,0.0,1.017401065337954,1.021093988936017
2018-11-30,0.0,0.0,0,0.0,1.017401065337954,1.021093988936017
2018-12-31,0.0,0.0,0,0.0,1.017401065337954,1.021093988936017
2019-01-31,0.0,0.0,0,0.0,1.017401065337954,1.021093988936017
2019-02-28,0.059912902981134636,0.058412902981134635,32,1.0,1.0768304150604429,1.0822706940297606
2019-03-31,0.10490916754077434,0.10372312102914644,43,0.7906976744186046,1.1885226265296231,1.1958108115941988
2019-04-30,0.006903366012889242,0.005856854384982265,40,0.6976744186046512,1.1954836304864638,1.2040659313088036
2019-05-31,0.03189845884089601,0.03092345884089601,37,0.65,1.2324521193287767,1.2424737788603826
2019-06-30,0.06023846870256486,0.059370047649933276,38,0.5789473684210527,1.3056228603795874,1.317318496702021
2019-07-31,0.07498129531961628,0.0742889876273086,39,0.4615384615384615,1.4026162609002577,1.4160927439332283
2019-08-31,0.03638321333770452,0.03554600403537894,43,0.5581395348837209,1.4524736641703064,1.4676147483417261
2019-09-30,-0.021191593306257396,-0.02230787237602484,39,0.7441860465116279,1.420072067040458,1.436513653464603
2019-10-31,0.01062920685432977,0.00962920685432977,37,0.6666666666666667,1.4337462347220462,1.4517826542363472
2019-11-30,0.0,0.0,0,0.0,1.4337462347220462,1.4517826542363472
2019-12-31,0.0,0.0,0,0.0,1.4337462347220462,1.4517826542363472
2020-01-31,0.0,0.0,0,0.0,1.4337462347220462,1.4517826542363472
2020-02-29,0.0,0.0,0,0.0,1.4337462347220462,1.4517826542363472
2020-03-31,0.0,0.0,0,0.0,1.4337462347220462,1.4517826542363472
2020-04-30,0.0,0.0,0,0.0,1.4337462347220462,1.4517826542363472
2020-05-31,0.0,0.0,0,0.0,1.4337462347220462,1.4517826542363472
2020-06-30,0.0,0.0,0,0.0,1.4337462347220462,1.4517826542363472
2020-07-31,0.0,0.0,0,0.0,1.4337462347220462,1.4517826542363472
2020-08-31,0.17811306356503512,0.17661306356503512,54,1.0,1.6869645496111407,1.7103641104129612
2020-09-30,0.02583437614757924,0.024781744568631872,57,0.7017543859649122,1.728770474175941,1.7545503001906895
2020-10-31,-0.03111902593994077,-0.031855868045203926,57,0.49122807017543857,1.6736989900701478,1.6999504038861246
2020-11-30,0.15094365874937052,0.15011607254247397,58,0.5517241379310345,1.9249481090777834,1.9565471375411663
2020-12-31,0.1673370314349064,0.16619618636448388,71,0.7605633802816901,2.2448671437560352,2.2839499273997688
2021-01-31,-0.003157176279069898,-0.004060790736901224,83,0.6024096385542169,2.2357512080530966,2.276739094866399
2021-02-28,0.14469631399940638,0.14335896460181602,72,0.891566265060241,2.556266186346848,2.6061748498319117
2021-03-31,0.07229930153952878,0.07152283095129348,85,0.5176470588235293,2.739097580659441,2.7945994711646454
2021-04-30,0.026634332623864266,0.02530478716931881,88,0.8863636363636364,2.8084098619740243,2.8690317630301196
2021-05-31,0.036223592399691446,0.0353031378542369,74,0.6136363636363636,2.907555542482492,2.972958400195891
2021-06-30,0.06335709095699418,0.06239280524270847,84,0.6428571428571429,3.08896608917696,3.1613163959684623
2021-07-31,0.001016309408564085,-0.00026940487715020056,73,0.8571428571428571,3.0881339066471845,3.1645292715651325
2021-08-31,0.16829033100990407,0.1675487579761962,89,0.4943820224719101,3.605546907170099,3.697088950167359
2021-09-30,0.07755140810109087,0.0767589552709022,106,0.5283018867924528,3.8823049209447085,3.9838034041278214
2021-10-31,0.16253172195594873,0.16197616640039317,108,0.37037037037037035,4.511145788836714,4.631297831334686
2021-11-30,0.10476952934668202,0.10312436805635944,124,1.096774193548387,4.976354847520607,5.11651672538793
2021-12-31,-0.004049156173669045,-0.00499270456076582,110,0.6290322580645161,4.951509377977402,5.095799150101644
2022-01-31,-0.15551062411152414,-0.1563833513842514,105,0.5818181818181819,4.177175747038746,4.303348243922363
2022-02-28,0.16319190291210903,0.1623633314835376,100,0.5523809523809524,4.855395917520191,5.0056198327415355
2022-03-31,0.07872639223388202,0.07781334875562115,115,0.6086956521739131,5.233210533396809,5.3996942230676455
2022-04-30,0.0,0.0,0,0.0,5.233210533396809,5.3996942230676455
2022-05-31,0.0,0.0,0,0.0,5.233210533396809,5.3996942230676455
2022-06-30,0.0,0.0,0,0.0,5.233210533396809,5.3996942230676455
2022-07-31,0.0,0.0,0,0.0,5.233210533396809,5.3996942230676455
2022-08-31,0.0,0.0,0,0.0,5.233210533396809,5.3996942230676455
2022-09-30,0.0,0.0,0,0.0,5.233210533396809,5.3996942230676455
