date,gross_ret,net_ret,n_hold,turnover,pnl_net,pnl_gross
2018-01-31,0.09489796875563977,0.09339796875563977,52,1.0,1.0933979687556397,1.0948979687556397
2018-02-28,-0.003594077512861471,-0.00463253905132301,45,0.6923076923076923,1.0883327599667418,1.0909628205872575
2018-03-31,0.05342952214395479,0.05240824554821011,47,0.6808510638297873,1.14537037048924,1.1492524427680555
2018-04-30,-0.101729093724352,-0.10243122138392646,43,0.46808510638297873,1.0280486845030667,1.0323400333047634
2018-05-31,0.0,0.0,0,0.0,1.0280486845030667,1.0323400333047634
2018-06-30,0.0,0.0,0,0.0,1.0280486845030667,1.0323400333047634
2018-07-31,0.0,0.0,0,0.0,1.0280486845030667,1.0323400333047634
2018-08-31,0.0,0.0,0,0.0,1.0280486845030667,1.0323400333047634
2018-09-30,0.0,0.0,0,0.0,1.0280486845030667,1.0323400333047634
2018-10-31,0.0,0.0,0,0.0,1.0280486845030667,1.0323400333047634
2018-11-30,0.0,0.0,0,0.0,1.0280486845030667,1.0323400333047634
2018-12-31,0.0,0.0,0,0.0,1.0280486845030667,1.0323400333047634
2019-01-31,0.0,0.0,0,0.0,1.0280486845030667,1.0323400333047634
2019-02-28,0.07034197803857117,0.06884197803857117,41,1.0,1.0988215894642088,1.104956873255825
2019-03-31,0.08636768822383907,0.08512240520497115,53,0.8301886792452831,1.1923559260505516,1.2003894439859721
2019-04-30,0.0013256606401314847,0.00019358516843337166,49,0.7547169811320754,1.1925867484733286,1.2019807530246938
2019-05-31,0.02536438876612758,0.024446021419188804,46,0.6122448979591837,1.2217407496707484,1.232468260133815
2019-06-30,0.03529009840356655,0.03446031116952399,47,0.5531914893617021,1.26384231607289,1.2759621863132098
2019-07-31,0.05008737198594478,0.04908737198594478,48,0.6666666666666666,1.325881013973538,1.3398717789790788
2019-08-31,0.047679183453271885,0.04687149114557958,52,0.5384615384615383,1.3880270341800909,1.403755771332884
2019-09-30,-0.03165586532515104,-0.03263663455592027,48,0.6538461538461537,1.3427265031118174,1.3593186676861668
2019-10-31,0.014993056679413318,0.013805556679413319,43,0.7916666666666666,1.361263589955478,1.3796990095161703
2019-11-30,0.0,0.0,0,0.0,1.361263589955478,1.3796990095161703
2019-12-31,0.0,0.0,0,0.0,1.361263589955478,1.3796990095161703
2020-01-31,0.0,0.0,0,0.0,1.361263589955478,1.3796990095161703
2020-02-29,0.0,0.0,0,0.0,1.361263589955478,1.3796990095161703
2020-03-31,0.0,0.0,0,0.0,1.361263589955478,1.3796990095161703
2020-04-30,0.0,0.0,0,0.0,1.361263589955478,1.3796990095161703
2020-05-31,0.0,0.0,0,0.0,1.361263589955478,1.3796990095161703
2020-06-30,0.0,0.0,0,0.0,1.361263589955478,1.3796990095161703
2020-07-31,0.0,0.0,0,0.0,1.361263589955478,1.3796990095161703
2020-08-31,0.2151705967250285,0.2136705967250285,62,1.0,1.6521255935213195,1.6765696686946956
2020-09-30,0.038283185480598794,0.03751045820787152,66,0.5151515151515151,1.714097581551256,1.7407540962924806
2020-10-31,-0.035752049726045426,-0.036423691517090205,67,0.44776119402985076,1.6516638200106426,1.6785185692810145
2020-11-30,0.15269090865330745,0.15189679100624862,68,0.5294117647058824,1.9025462540913813,1.9348130948159823
2020-12-31,0.2072568373618203,0.20604952028864956,82,0.8048780487804877,2.294564997073878,2.335816337733778
2021-01-31,0.0061007366681768704,0.00491323666817687,96,0.7916666666666667,2.3058387379550163,2.3500665381155175
2021-02-28,0.1295292050786564,0.1281542050786564,83,0.9166666666666667,2.6013416684572137,2.6544687886795706
2021-03-31,0.08850732756555615,0.08771140919820922,98,0.5306122448979593,2.8295090120036166,2.8894087272717783
2021-04-30,0.018328476911469695,0.017051249188697416,101,0.8514851485148514,2.877755675248955,2.9423671884173785
2021-05-31,0.0610767132996279,0.060096515279825916,88,0.6534653465346535,3.0506987631581595,3.122077305606579
2021-06-30,0.07438107494821368,0.07329016585730459,99,0.7272727272727273,3.274284981490695,3.354300771669019
2021-07-31,-0.022923529428951796,-0.02431746882289119,87,0.9292929292929293,3.1946626585360343,3.2774083592161087
2021-08-31,0.19138440001311638,0.19057670770542406,104,0.5384615384615384,3.803490950229289,3.904653191642656
2021-09-30,0.05831108705443172,0.057499611644595654,122,0.5409836065573771,4.022190202761207,4.132337763817896
2021-10-31,0.14495147363998165,0.14427405428514295,124,0.4516129032258065,4.602487890419547,4.731326212261447
2021-11-30,0.15061722193066396,0.14907496840953718,142,1.028169014084507,5.288603627289119,5.443945422399997
2021-12-31,-0.010832973500220174,-0.011825931246699046,128,0.6619718309859155,5.226060964401754,5.384971305902493
2022-01-31,-0.164058227705378,-0.164878540205378,122,0.546875,4.364395661566883,4.501522457211815
2022-02-28,0.15655064837268726,0.15581294345465446,116,0.4918032786885245,5.044424995996343,5.206238716552536
2022-03-31,0.06199794929589429,0.0611570402049852,132,0.5606060606060606,5.352927098287524,5.529014840523682
2022-04-30,0.0,0.0,0,0.0,5.352927098287524,5.529014840523682
2022-05-31,0.0,0.0,0,0.0,5.352927098287524,5.529014840523682
2022-06-30,0.0,0.0,0,0.0,5.352927098287524,5.529014840523682
2022-07-31,0.0,0.0,0,0.0,5.352927098287524,5.529014840523682
2022-08-31,0.0,0.0,0,0.0,5.352927098287524,5.529014840523682
2022-09-30,0.0,0.0,0,0.0,5.352927098287524,5.529014840523682
2022-10-31,0.0,0.0,0,0.0,5.352927098287524,5.529014840523682
2022-11-30,0.0,0.0,0,0.0,5.352927098287524,5.529014840523682
2022-12-31,0.0,0.0,0,0.0,5.352927098287524,5.529014840523682
2023-01-31,0.0,0.0,0,0.0,5.352927098287524,5.529014840523682
2023-02-28,0.0,0.0,0,0.0,5.352927098287524,5.529014840523682
2023-03-31,0.0,0.0,0,0.0,5.352927098287524,5.529014840523682
2023-04-30,0.0,0.0,0,0.0,5.352927098287524,5.529014840523682
2023-05-31,0.0,0.0,0,0.0,5.352927098287524,5.529014840523682
2023-06-30,0.036401770045803625,0.03490177004580362,99,1.0,5.539753728943906,5.730280767328261
2023-07-31,0.08262772248760925,0.08202772248760924,100,0.4000000000000001,5.994167110471415,6.203760816347145
2023-08-31,0.03927083943398324,0.03863006273495411,103,0.42718446601941756,6.225722161992724,6.447387711252752
2023-09-30,-0.046240935456881724,-0.047202100505425414,100,0.6407766990291263,5.931854998783489,6.149254472231221
2023-10-31,0.0,0.0,0,0.0,5.931854998783489,6.149254472231221
2023-11-30,0.0,0.0,0,0.0,5.931854998783489,6.149254472231221
2023-12-31,0.052028299333046125,0.050528299333046124,80,1.0,6.231581543762247,6.469189724587539
2024-01-31,0.02461831265521989,0.02320867410100302,83,0.9397590361445783,6.37620828894525,6.628450259853372
2024-02-29,0.07920432623144366,0.0782942138718931,89,0.6067415730337079,6.875428504411667,7.153452196643696
2024-03-31,0.07133589344930365,0.07063376578972919,94,0.46808510638297873,7.361065911096309,7.663750100338157
2024-04-30,-0.0893899963173531,-0.08996446440245949,90,0.3829787234042554,6.6988315589733265,6.978687507091815
2024-05-31,0.1391045540816731,0.1383858040816731,96,0.47916666666666674,7.625854750669538,7.949454720841165
2024-06-30,0.019867823262506332,0.018915900185583256,104,0.6346153846153846,7.770104657962959,8.107393082268134
2024-07-31,-0.04068750899092633,-0.041754816683234025,91,0.7115384615384616,7.445665362360173,7.777523453340375
2024-08-31,0.01381036503664769,0.012953222179504833,84,0.5714285714285713,7.542110720073067,7.8849338913120945
2024-09-30,0.0007599051376736389,4.561942338792465e-05,81,0.47619047619047616,7.542454786815245,7.89092569308632
2024-10-31,-0.017777844914690998,-0.0184815486183947,80,0.4691358024691359,7.403058541970675,7.7506420398812805
2024-11-30,0.0,0.0,0,0.0,7.403058541970675,7.7506420398812805
2024-12-31,0.06619770673565566,0.06469770673565566,86,1.0,7.8820194524659835,8.263716768650385
2025-01-31,0.03450111241304954,0.033245298459561166,82,0.8372093023255814,8.144059541627282,8.548824189835194
2025-02-28,0.11981916897606837,0.11867211015253895,102,0.7647058823529412,9.11053227264011,9.573137199983758
