date,gross_ret,net_ret,n_hold,turnover,pnl_net,pnl_gross
2010-01-31,0.0,0.0,0,0.0,1.0,1.0
2010-02-28,0.0,0.0,0,0.0,1.0,1.0
2010-03-31,0.0,0.0,0,0.0,1.0,1.0
2010-04-30,0.20825222251624284,0.20675222251624284,24,1.0,1.2067522225162428,1.2082522225162429
2010-05-31,0.0,0.0,0,0.0,1.2067522225162428,1.2082522225162429
2010-06-30,0.0,0.0,0,0.0,1.2067522225162428,1.2082522225162429
2010-07-31,0.0,0.0,0,0.0,1.2067522225162428,1.2082522225162429
2010-08-31,0.0,0.0,0,0.0,1.2067522225162428,1.2082522225162429
2010-09-30,0.0,0.0,0,0.0,1.2067522225162428,1.2082522225162429
2010-10-31,0.0,0.0,0,0.0,1.2067522225162428,1.2082522225162429
2010-11-30,0.0,0.0,0,0.0,1.2067522225162428,1.2082522225162429
2010-12-31,0.0,0.0,0,0.0,1.2067522225162428,1.2082522225162429
2011-01-31,0.008740002669434166,0.007240002669434167,10,1.0,1.215489111828606,1.2188123501663846
2011-02-28,0.0,0.0,0,0.0,1.215489111828606,1.2188123501663846
2011-03-31,0.0,0.0,0,0.0,1.215489111828606,1.2188123501663846
2011-04-30,0.0644509029503366,0.0629509029503366,7,1.0,1.2920052489445193,1.2973659066616299
2011-05-31,0.0,0.0,0,0.0,1.2920052489445193,1.2973659066616299
2011-06-30,0.0,0.0,0,0.0,1.2920052489445193,1.2973659066616299
2011-07-31,0.0,0.0,0,0.0,1.2920052489445193,1.2973659066616299
2011-08-31,0.0,0.0,0,0.0,1.2920052489445193,1.2973659066616299
2011-09-30,0.0,0.0,0,0.0,1.2920052489445193,1.2973659066616299
2011-10-31,0.0,0.0,0,0.0,1.2920052489445193,1.2973659066616299
2011-11-30,0.0,0.0,0,0.0,1.2920052489445193,1.2973659066616299
2011-12-31,0.0,0.0,0,0.0,1.2920052489445193,1.2973659066616299
2012-01-31,0.0,0.0,0,0.0,1.2920052489445193,1.2973659066616299
2012-02-29,0.13937641294190958,0.13787641294190958,10,1.0,1.4701422981711085,1.478188113005256
2012-03-31,0.060386318947689255,0.059073818947689254,16,0.875,1.5569892181206082,1.5674504518618744
2012-04-30,0.2611126715810281,0.26000740842313336,19,0.736842105263158,1.9618179496669084,1.976731626918418
2012-05-31,-0.08365539728215596,-0.08422682585358453,21,0.38095238095238093,1.7965802508638773,1.8113673573483553
2012-06-30,-0.057279272059956386,-0.05885070063138496,12,1.0476190476190474,1.6908502443600286,1.7076135536862747
2012-07-31,0.0,0.0,0,0.0,1.6908502443600286,1.7076135536862747
2012-08-31,0.0,0.0,0,0.0,1.6908502443600286,1.7076135536862747
2012-09-30,0.0,0.0,0,0.0,1.6908502443600286,1.7076135536862747
2012-10-31,0.0,0.0,0,0.0,1.6908502443600286,1.7076135536862747
2012-11-30,0.0,0.0,0,0.0,1.6908502443600286,1.7076135536862747
2012-12-31,0.0,0.0,0,0.0,1.6908502443600286,1.7076135536862747
2013-01-31,0.11421410856791035,0.11271410856791035,15,1.0,1.8814329223749027,1.902647113499034
2013-02-28,0.04531742136091387,0.04437992136091387,16,0.625,1.9649307675157355,1.988870174442596
2013-03-31,0.02196834138894151,0.02084334138894151,12,0.75,2.0058864903087006,2.032562353413035
2013-04-30,0.0004515680248363281,-0.0005484319751636721,11,0.6666666666666667,2.0047863980188665,2.033480193580322
2013-05-31,0.21203970875646522,0.21134740106415753,13,0.46153846153846156,2.4284927929289277,2.4646587415891337
2013-06-30,-0.08205419112243494,-0.08228496035320416,13,0.15384615384615385,2.228664359744729,2.2624231621551987
2013-07-31,0.026864665285576725,0.02571081913173057,9,0.7692307692307692,2.2859651460034596,2.323202403140834
2013-08-31,-0.02633879871204857,-0.026672132045381904,9,0.2222222222222222,2.2249935817781146,2.26201204267716
2013-09-30,0.06659511528308752,0.06569511528308752,10,0.5999999999999999,2.371164791637158,2.4126509954309774
2013-10-31,0.005035243040397842,0.004178100183254985,14,0.5714285714285715,2.381071755687625,2.4247992795646303
2013-11-30,0.07441595716179125,0.07371007480885007,17,0.4705882352941176,2.5565807329246,2.6052430388786543
2013-12-31,0.005218741140191694,0.004718741140191694,18,0.33333333333333337,2.5686445756072724,2.618839127905848
2014-01-31,0.14877148123770184,0.14699875396497458,22,1.1818181818181817,2.9462321276004326,3.0084477040876525
2014-02-28,0.16249861464193607,0.16124055012580704,31,0.8387096774193549,3.4212842166530533,3.497316288224609
2014-03-31,0.06069765036910684,0.05961431703577351,36,0.7222222222222222,3.625241738614096,3.7095951695174487
2014-04-30,-0.10754123924481053,-0.10870790591147719,27,0.7777777777777777,3.231149300786475,3.3106607078909795
2014-05-31,-0.04822908199682007,-0.04889574866348674,23,0.4444444444444444,3.0731598366810187,3.150990581146455
2014-06-30,0.04469979597888775,0.04365631771801819,20,0.6956521739130436,3.2073226789094185,3.2918392172550988
2014-07-31,0.0076380477044022755,0.006558047704402275,25,0.7200000000000001,3.228356454041118,3.316982442231715
2014-08-31,0.1572723686521124,0.1563834797632235,27,0.5925925925925927,3.733218070240129,3.838652127698966
2014-09-30,0.06111520960361476,0.059791680191850057,34,0.8823529411764706,3.9564334511823627,4.07325215707865
2014-10-31,0.007047251948676499,0.006164899007500029,33,0.5882352941176471,3.980824463838797,4.101957391280073
2014-11-30,0.0,0.0,0,0.0,3.980824463838797,4.101957391280073
2014-12-31,0.0,0.0,0,0.0,3.980824463838797,4.101957391280073
2015-01-31,0.0,0.0,0,0.0,3.980824463838797,4.101957391280073
2015-02-28,0.020407591774290385,0.018907591774290383,21,1.0,4.05609226772617,4.1856684631968495
2015-03-31,0.0,0.0,0,0.0,4.05609226772617,4.1856684631968495
2015-04-30,0.0,0.0,0,0.0,4.05609226772617,4.1856684631968495
2015-05-31,0.0,0.0,0,0.0,4.05609226772617,4.1856684631968495
2015-06-30,-0.010210013441303643,-0.011710013441303643,26,1.0,4.008595372751929,4.142932731926769
2015-07-31,0.06988850710331647,0.06908081479562417,26,0.5384615384615385,4.285512407287601,4.432476115590595
2015-08-31,0.0,0.0,0,0.0,4.285512407287601,4.432476115590595
2015-09-30,0.0,0.0,0,0.0,4.285512407287601,4.432476115590595
2015-10-31,0.11246359226881776,0.11096359226881776,28,1.0,4.761048258712822,4.930968302195649
2015-11-30,0.0,0.0,0,0.0,4.761048258712822,4.930968302195649
2015-12-31,0.101921087749813,0.100421087749813,22,1.0,5.239157903682116,5.433537955215278
2016-01-31,0.0,0.0,0,0.0,5.239157903682116,5.433537955215278
2016-02-29,0.0,0.0,0,0.0,5.239157903682116,5.433537955215278
2016-03-31,0.0,0.0,0,0.0,5.239157903682116,5.433537955215278
2016-04-30,0.060894903086304374,0.05939490308630437,35,1.0,5.550337179625161,5.764412722413868
2016-05-31,0.04961381309582433,0.048928098810110045,32,0.4571428571428572,5.821904625579288,6.0504072178309025
2016-06-30,0.13271398569880466,0.13166398569880466,40,0.7,6.588439792941364,6.853380874810058
2016-07-31,-0.00646612036771266,-0.007124656953078514,41,0.4390243902439025,6.541499419560646,6.809066089147756
2016-08-31,0.039931135222781,0.03919942790570783,34,0.4878048780487805,6.797922454452943,7.080959827894367
2016-09-30,0.05932397177777085,0.05855254320634228,35,0.5142857142857142,7.195958102680663,7.501030488883902
2016-10-31,-0.054194071507008675,-0.05505121436415153,35,0.5714285714285714,6.799811870614537,7.094519106193076
2016-11-30,-0.0012474904764650703,-0.001933204762179356,33,0.4571428571428572,6.786666441924341,7.085668761173
2016-12-31,-0.05850676413668284,-0.05941585504577375,28,0.606060606060606,6.383430852366947,6.671109210212389
2017-01-31,0.046892108026729176,0.045820679455300606,28,0.7142857142857142,6.67592399127833,6.983931583955777
2017-02-28,0.07271247663320936,0.07168390520463792,35,0.6857142857142857,7.154480293822493,7.491750546062095
2017-03-31,0.048599077265885006,0.047999077265885,35,0.39999999999999997,7.49788874624293,7.855842709706903
2017-04-30,0.029750480249745182,0.02897905167831661,34,0.5142857142857142,7.715170451698572,8.089557803087143
2017-05-31,0.10283880011726669,0.10186380011726669,40,0.6499999999999999,8.501067032461037,8.921478221035896
2017-06-30,0.10612186427167916,0.10537186427167916,38,0.4999999999999999,9.39684031396997,9.86824212191141
2017-07-31,-0.03289037630990149,-0.03353323345275863,42,0.42857142857142855,9.081733874003321,9.543671925004523
2017-08-31,0.026205244659613398,0.025205244659613397,41,0.6666666666666667,9.310641198231073,9.79376618275035
2017-09-30,0.003959074615535397,0.003227367298462226,37,0.48780487804878053,9.340690057161959,9.832540433834966
2017-10-31,-0.055337513820000815,-0.05606724354973054,34,0.48648648648648646,8.816983312804513,9.288432091691906
2017-11-30,0.06480684944312667,0.06422351610979334,36,0.3888888888888889,9.383240982634193,9.89038611182089
2017-12-31,0.03343505155917995,0.03272452524339048,38,0.47368421052631576,9.690303089035222,10.221071681409818
2018-01-31,0.06344587813598708,0.06244587813598708,42,0.6666666666666666,10.295422574833895,10.869556549727733
2018-02-28,-0.011755252533540182,-0.012612395390683038,36,0.5714285714285714,10.165572634605926,10.741782167558089
2018-03-31,0.0669965194434689,0.0662465194434689,36,0.5,10.839006439798343,11.461444185404403
2018-04-30,-0.0894101401582256,-0.08999347349155894,33,0.38888888888888895,9.863566601083514,10.436674854371716
2018-05-31,0.0,0.0,0,0.0,9.863566601083514,10.436674854371716
2018-06-30,0.0,0.0,0,0.0,9.863566601083514,10.436674854371716
2018-07-31,0.0,0.0,0,0.0,9.863566601083514,10.436674854371716
2018-08-31,0.0,0.0,0,0.0,9.863566601083514,10.436674854371716
2018-09-30,0.0,0.0,0,0.0,9.863566601083514,10.436674854371716
2018-10-31,0.0,0.0,0,0.0,9.863566601083514,10.436674854371716
2018-11-30,0.0,0.0,0,0.0,9.863566601083514,10.436674854371716
2018-12-31,0.0,0.0,0,0.0,9.863566601083514,10.436674854371716
