year,quarter,EPS,BVPS,Revenue
2025,3,54.048176931179775,9561.6898026334,51026295036
2025,2,26.609929985955056,9507.6416257022,52565832291
2025,1,84.42812998595505,9481.0316957163,33023033762
2024,4,18.449491678370787,9396.6035657303,45020296412
2024,3,47.72763757022472,9455.0064339888,35885413381
2024,2,35.563256460674154,9407.2787964185,40553406406
2024,1,26.377123700842695,9371.7155399579,34644463186
2023,4,67.30851636235955,9345.338416257,39267968408
2023,3,117.25300028089887,9277.9683888694,34276222847
2023,2,39.94224455758427,9160.7153885885,38266476318
2023,1,1.9894128160112359,9329.065982514,35338247268
2022,4,27.275206460674156,9327.076569698,35136938803
2022,3,47.40248033707865,9299.8066621489,35803936293
2022,2,-39.73653469101124,9252.4041818118,35031411215
2022,1,0.22423293539325842,9292.1407165028,23766898606
2021,4,40.10007580758427,9291.9164835674,30645842147
2021,3,4.326481460674158,9251.8164077598,23788993529
2021,2,25.952397261235955,9247.4899262992,39654829611
2021,1,22.35378809691011,9221.5375290379,27856645438
2020,4,8.88537180477528,9199.183740941,28430353998
2020,3,10.780490941011236,9190.2983691362,27036298939
2020,2,17.108835814606742,9179.5178781952,29505599183
2020,1,10.73893676264045,9162.4090423806,27592568468
2019,4,89.67200428370786,10788.4476938904,29534207030
2019,3,5.702905582865169,9293.955834691,26338183153
2019,2,14.100682935393259,9288.2529291081,32223430169
2019,1,15.725639957865168,9274.1522461728,25694557086
2018,4,52.69533342696629,9258.4266062149,26102862463
2018,3,13.075066151685393,9205.7312727879,23086082649
2018,2,1.0272681882022472,9192.4487570576,25314986007
2018,1,0.0,0.0,22342836830
2017,4,16.928456390449437,9555.4304870418,19423904259
2017,3,0.0,0.0,29693509413
2017,2,0.0,0.0,27051850645
2017,1,0.0,0.0,20686140578
2014,3,0.0,0.0,23354605373
