year,quarter,EPS,BVPS,Revenue
2025,3,172.91020683421988,11160.5967809149,382348777492
2025,2,54.582243876713676,10987.6865740807,625780460491
2025,1,174.87982470530383,10959.1371401688,189380043910
2024,4,-87.50251660640404,10784.2573154635,559980122961
2024,3,72.93552021128869,10871.7598320699,386733588705
2024,2,136.0879577050155,10798.8243118586,335246242796
2024,1,135.57837325412302,10679.7930082497,175126796165
2023,4,166.67353165813657,10544.2146349956,595495142436
2023,3,-11.166142183897765,10380.7526727512,282319954466
2023,2,69.23401028793012,10392.2214640625,391053469277
2023,1,-55.13607138408501,10535.6189320641,130170719349
2022,4,313.7368430197262,10566.1116056333,699983596986
2022,3,-32.34585502705845,10294.5034529513,306792367923
2022,2,36.03538989003905,10328.5085112682,246271856648
2022,1,-82.1241305144164,10291.4064071929,69075596061
2021,4,348.7622021771075,10388.7273382089,550448190455
2021,3,-105.66675396651273,10051.7783588235,202128540350
2021,2,-146.87110870231237,10152.4243390955,222519371556
2021,1,130.9581536328242,10330.9268576404,185959283867
2020,4,584.2717561742554,10750.2667916197,853637081434
2020,3,505.98764509443396,10758.9772658992,477982725462
2020,2,91.72729709401709,10565.4137453419,793386427100
2020,1,12.709217820512821,10481.1457526068,146048731678
2019,4,264.07385252136754,10478.4559025641,790369149981
2019,3,23.059110726495728,10968.8479313034,416055731995
2019,2,-64.82243368589744,10885.6199557051,279252060327
2019,1,61.633548226495726,11008.9984334615,242207834679
2018,4,655.5668100961539,10930.6302450534,1487542272412
2018,3,215.0491418162393,10326.7513055876,748915026782
2018,2,29.446413985042735,10665.5690430769,506842188515
2018,1,21.89872643162393,10645.4692385577,314830757403
2017,4,399.21131634615386,10682.7755528312,1982768866375
2017,3,41.95915717948718,10291.5034378846,544206573820
2017,2,137.24321820512822,11000.8620908837,640447193722
2017,1,0.0,0.0,395856540168
2016,4,132.03137626898985,10697.4766444419,1646402996962
2016,3,0.0,0.0,730764484865
2015,3,0.0,0.0,882306542166
