year,quarter,EPS,BVPS,Revenue
2025,3,132.61814046413502,9307.5814692405,74107334930
2025,2,34.526743797468356,9156.3224896203,61751024885
2025,1,-15.88590464135021,9156.3224896203,28200493425
2024,4,-24.4295805907173,9156.3224896203,51141470396
