year,quarter,EPS,BVPS,Revenue
2025,3,-566.5357194829975,7036.339017074,94388629940
2025,2,-805.937979848281,7602.936771589,76165744209
2025,1,-269.92851868448173,8408.8747514372,65898636080
2024,4,-1892.2715697120743,8678.8032701217,224886918740
2024,3,-388.86933686484076,10550.4105840026,164150088601
2024,2,-854.9118918960354,10962.3781260118,147245333405
2024,1,31.330548180882015,11820.1203260126,164344179219
2023,4,85.54196793274599,11788.7897778317,410398779205
2023,3,13.869659184320396,12049.934216237,172324758793
2023,2,2.5664698819353857,12053.8687706487,224033455530
2023,1,37.368075473594715,12055.2346427522,250933633396
2022,4,158.39310961294925,12017.8665672786,468853661226
2022,3,-62.008206589806214,11859.6425317914,325242293037
2022,2,48.245895743957824,11921.6507383568,926301909291
2022,1,31.993487236250168,11903.9477261177,412467036361
2021,4,20.77896962547907,11871.9542388814,1010409811092
2021,3,10.25846673506234,11823.240715064,355755562951
2021,2,27.408709321070525,11812.9851721445,500603610959
2021,1,10.561809828157733,11795.9292137859,132238469726
2020,4,111.44722159593925,11785.3674039578,791076585861
2020,3,26.16622230715776,11674.3659550849,239157887213
2020,2,118.28336352001615,11648.1997327777,152215591934
2020,1,-114.49491531803396,11536.3078754588,117217382005
2019,4,13.066070749867762,11651.2165055515,533638488920
2019,3,45.683284173256794,11638.1878583714,261006012714
2019,2,133.94083663622416,11592.6097569736,276873715445
2019,1,-71.7951901623102,11485.7385719436,160385333541
2018,4,-374.15125482716076,11557.5337621059,185424206612
2018,3,23.483476518237545,11933.2232205023,168628476078
2018,2,1311.7064231294462,12409.7397452045,201853831503
2018,1,70.93465786067189,10104.959586955,185865494726
2017,4,-154.4061439035962,10040.6913926166,254458641142
2017,3,27.752845145557526,11275.7520364065,145938532608
2017,2,788.1633397191367,11251.5456206213,371222402619
2017,1,42.04697607278508,10483.1384478289,137278020421
2016,4,395.70713238922747,10471.3118420561,281508385411
2016,3,41.48043873005293,11151.0533117899,199723898786
2016,2,-113.08147131354518,11102.0594933152,117358835126
2016,1,-190.52127402925646,11687.2770252814,175221441279
2015,4,271.1455954187409,11852.4807530898,286354044080
2015,3,430.5980356020354,12914.9811452292,273747073718
2015,2,327.06383890158423,12612.3604664712,308607099969
2015,1,295.5323412468994,12075.5134519496,175947096885
2014,4,544.1074238571398,11953.3785132831,424001791757
2014,3,1709.5101258020068,11794.4058886509,301447013031
2014,2,-617.7595043609331,10052.0996193612,252818333512
2014,1,-157.32594515697713,11026.5259980335,56618406487
2013,4,11.991020061591245,11045.537956282,439339792860
2013,3,162.47356967300917,10839.0897734996,105816696116
2013,2,45.016888439179844,10322.8175876576,214251194863
2013,1,-64.77190699206584,10221.4319876281,108500808111
