date,open,high,low,close,volume,foreign_buy_vol,foreign_sell_vol,foreign_buy_val,foreign_sell_val,buy_vol_1,sell_vol_1,sell_pressure
2026-01-28,19.9,19.9,19.0,19.0,2900.0,0.0,0.0,0.0,0.0,10.0,40.0,0.0
