time,open,high,low,close,volume,value,foreign_buy_vol,foreign_sell_vol,foreign_buy_val,foreign_sell_val,foreign_room
2015-12-21 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2015-12-22 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2015-12-23 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2015-12-24 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2015-12-25 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2015-12-28 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2015-12-29 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2015-12-30 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2015-12-31 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-01-04 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-01-05 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-01-06 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-01-07 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-01-08 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-01-11 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-01-12 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-01-13 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-01-14 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-01-15 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-01-18 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-01-19 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-01-20 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-01-21 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-01-22 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-01-25 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-01-26 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-01-27 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-01-28 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-01-29 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-02-01 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-02-02 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-02-03 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-02-04 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-02-05 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-02-15 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-02-16 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-02-17 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-02-18 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-02-19 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-02-22 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-02-23 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-02-24 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-02-25 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-02-26 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-02-29 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-01 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-02 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-03 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-04 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-07 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-08 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-09 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-10 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-11 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-14 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-15 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-16 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-17 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-18 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-21 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-22 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-23 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-24 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-25 00:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-28 01:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-29 01:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-30 01:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-03-31 01:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-04-01 01:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-04-04 01:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-04-05 01:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-04-06 01:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-04-07 01:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-04-08 01:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-04-11 01:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-04-12 01:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-04-13 01:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-04-14 01:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-04-15 01:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-04-19 01:00:00,8.177,8.177,8.177,8.177,0,0.0,,,,,
2016-04-20 01:00:00,9.701,9.701,9.701,9.701,1000,9701.0,,,,,
2016-04-21 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
2016-04-22 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
2016-04-25 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
2016-04-26 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
2016-04-27 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
2016-04-28 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
2016-04-29 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
2016-05-04 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
2016-05-05 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
2016-05-06 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
2016-05-09 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
2016-05-10 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
2016-05-11 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
2016-05-12 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
2016-05-13 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
2016-05-16 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
2016-05-17 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
2016-05-18 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
2016-05-19 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
2016-05-20 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
2016-05-23 01:00:00,9.701,9.701,9.701,9.701,0,0.0,,,,,
