time,open,high,low,close,volume,value,foreign_buy_vol,foreign_sell_vol,foreign_buy_val,foreign_sell_val,foreign_room
2026-02-06,34.55,34.55,34.0,34.55,5618500,194119175.0,,,,,
2026-02-09,36.9,36.9,33.0,35.0,6793800,237783000.0,,,,,
2026-02-10,36.0,36.0,32.85,33.7,974500,32840650.000000004,,,,,
2026-02-11,33.75,35.05,31.55,34.25,2810800,96269900.0,,,,,
2026-02-12,35.3,35.5,34.05,34.5,1053900,36359550.0,,,,,
2026-02-13,34.6,36.5,33.9,35.95,2537500,91223125.0,,,,,
2026-02-23,36.25,38.45,36.1,37.9,11319500,429009050.0,51090.0,30.0,19437450.0,10905.0,42576418.4
2026-02-24,38.5,40.55,37.95,40.55,12016200,487256910.0,143650.0,20.0,56849605.0,8100.0,42432798.6
2026-02-25,41.35,42.6,40.3,40.6,8483300,344421980.0,13100.0,0.0,5345335.0,0.0,42419699.0
2026-02-26,41.05,41.2,37.8,39.4,11606200,457284280.0,41060.0,6950.0,16048090.0,2687605.0,42378559.0
2026-02-27,39.9,40.75,36.9,39.55,14836300,586775665.0,51100.0,70.0,19615155.0,26620.0,42334379.0
2026-03-02,39.0,39.0,37.5,38.55,10365700,399597735.0,8480.0,9500.0,3259470.0,3660000.0,42326099.0
2026-03-03,38.7,38.9,36.1,36.8,10382300,382068640.0,410.0,11330.0,152615.0,4276410.0,42334159.0
2026-03-04,37.25,37.25,34.25,34.6,16471900,569927740.0,120.0,10580.0,41130.0,3643935.0,42334459.0
2026-03-05,35.6,37.0,34.95,35.6,13194400,469720640.0,330.0,150.0,116810.0,52650.0,42335269.0
2026-03-06,36.0,36.5,34.4,34.9,6094700,212705030.0,2460.0,0.0,863045.0,0.0,42343399.0
2026-03-09,32.5,32.55,32.5,32.5,2282600,74184500.0,290.0,0.0,94250.0,0.0,42354049.0
2026-03-10,33.05,34.2,30.8,32.5,7924600,257549500.0,4010.0,270.0,1299945.0,87715.0,42349929.0
2026-03-11,32.75,34.75,32.7,34.75,12435100,432119725.0,148380.0,6110.0,51073440.0,2031830.0,42201929.0
2026-03-12,35.6,36.7,34.75,36.0,7949300,286174800.0,170.0,0.0,60845.0,0.0,42207869.0
2026-03-13,36.3,36.3,34.75,35.8,5273200,188780560.0,8040.0,290.0,2841420.0,102955.0,42199829.0
2026-03-16,36.1,36.5,34.0,34.55,5214700,180167885.0,2110.0,10390.0,728610.0,3636815.0,42198009.0
2026-03-17,34.7,35.6,34.65,34.9,5545100,193523990.0,57500.0,0.0,20084220.0,0.0,42142609.0
2026-03-18,35.2,37.3,35.1,36.55,13614500,497609975.0,27890.0,13520.0,10069550.0,4840950.0,42114729.0
2026-03-19,36.6,37.2,35.0,36.5,5026300,183459950.0,2000.0,100.0,720000.0,36950.0,42134499.0
2026-03-20,36.05,36.6,34.6,34.9,5520400,192661960.0,36511,7500,1.2759432E7,2656125.0,42084468.00
