date,open,high,low,close,volume
2026-01-15,1883.7,1884.19,1845.95,1864.8,1237786766
2026-01-16,1875.14,1901.22,1874.6,1879.13,1021323506
2026-01-19,1894.67,1898.24,1874.69,1896.59,1163188480
2026-01-20,1904.58,1915.11,1884.6,1893.78,1078094824
2026-01-21,1876.96,1894.22,1859.25,1885.44,1204631813
2026-01-22,1895.08,1904.56,1874.81,1882.73,1058940345
2026-01-23,1890.39,1898.83,1866.87,1870.79,888764058
2026-01-26,1876.81,1879.45,1833.21,1843.72,1112553302
2026-01-27,1843.94,1845.7,1821.79,1830.5,788848818
