time,open,high,low,close,volume,value,foreign_buy_vol,foreign_sell_vol,foreign_buy_val,foreign_sell_val,foreign_room
2013-01-02,6.6,6.6,6.6,6.6,0,0.0,,,,,
2013-01-03,6.6,6.6,6.6,6.6,0,0.0,,,,,
2013-01-04,7.0,7.0,7.0,7.0,100,700.0,,,,,
2013-01-07,7.0,7.0,7.0,7.0,0,0.0,,,,,
2013-01-08,7.0,7.0,7.0,7.0,0,0.0,,,,,
2013-01-09,7.0,7.0,7.0,7.0,0,0.0,,,,,
2013-01-10,7.0,7.0,7.0,7.0,0,0.0,,,,,
2013-01-11,7.0,7.0,7.0,7.0,0,0.0,,,,,
2013-01-14,7.0,7.0,7.0,7.0,0,0.0,,,,,
2013-01-15,7.5,7.5,7.5,7.5,100,750.0,,,,,
2013-01-16,8.1,8.1,8.1,8.1,100,810.0,,,,,
2013-01-17,8.1,8.1,8.1,8.1,0,0.0,,,,,
2013-01-18,8.1,8.1,8.1,8.1,0,0.0,,,,,
2013-01-21,8.1,8.1,8.1,8.1,0,0.0,,,,,
2013-01-22,8.1,8.1,8.1,8.1,0,0.0,,,,,
2013-01-23,8.1,8.1,8.1,8.1,0,0.0,,,,,
2013-01-24,8.1,8.1,8.1,8.1,0,0.0,,,,,
2013-01-25,8.1,8.1,8.1,8.1,0,0.0,,,,,
2013-01-28,8.1,8.1,8.1,8.1,0,0.0,,,,,
2013-01-29,8.1,8.1,8.1,8.1,0,0.0,,,,,
2013-01-30,8.1,8.1,8.1,8.1,0,0.0,,,,,
2013-01-31,8.1,8.1,8.1,8.1,0,0.0,,,,,
2013-02-01,8.1,8.1,8.1,8.1,0,0.0,,,,,
2013-02-04,8.1,8.1,8.1,8.1,0,0.0,,,,,
2013-02-05,8.1,8.1,8.1,8.1,0,0.0,,,,,
2013-02-06,8.1,8.1,8.1,8.1,0,0.0,,,,,
2013-02-07,8.1,8.1,8.1,8.1,0,0.0,,,,,
2013-02-08,8.1,8.1,8.1,8.1,0,0.0,,,,,
