time,open,high,low,close,volume,value,foreign_buy_vol,foreign_sell_vol,foreign_buy_val,foreign_sell_val,foreign_room
2017-04-21 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-04-24 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-04-25 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-04-26 01:00:00,5.153,5.153,5.153,5.153,10000,51529.99999999999,,,,,
2017-04-27 01:00:00,5.153,5.153,5.153,5.153,21000,108213.0,,,,,
2017-04-28 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-05-03 01:00:00,5.153,5.153,4.907,4.907,1300,6379.1,,,,,
2017-05-04 01:00:00,5.104,5.104,5.104,5.104,0,0.0,,,,,
2017-05-05 01:00:00,5.104,5.104,5.104,5.104,0,0.0,,,,,
2017-05-08 01:00:00,5.104,5.104,5.104,5.104,0,0.0,,,,,
2017-05-09 01:00:00,5.104,5.104,5.104,5.104,0,0.0,,,,,
2017-05-10 01:00:00,5.104,5.104,5.104,5.104,0,0.0,,,,,
2017-05-11 01:00:00,5.104,5.104,5.104,5.104,0,0.0,,,,,
2017-05-12 01:00:00,5.104,5.104,5.104,5.104,0,0.0,,,,,
2017-05-15 01:00:00,5.104,5.104,5.104,5.104,0,0.0,,,,,
2017-05-16 01:00:00,5.104,5.104,5.104,5.104,0,0.0,,,,,
2017-05-17 01:00:00,5.104,5.104,5.104,5.104,0,0.0,,,,,
2017-05-18 01:00:00,5.84,5.84,5.84,5.84,100,584.0,,,,,
2017-05-19 01:00:00,5.84,5.84,5.84,5.84,0,0.0,,,,,
2017-05-22 01:00:00,5.005,5.005,5.005,5.005,100,500.5,,,,,
2017-05-23 01:00:00,5.005,5.005,5.005,5.005,0,0.0,,,,,
2017-05-24 01:00:00,5.005,5.005,5.005,5.005,0,0.0,,,,,
2017-05-25 01:00:00,5.005,5.005,5.005,5.005,0,0.0,,,,,
2017-05-26 01:00:00,5.643,5.643,5.643,5.643,8600,48529.8,,,,,
2017-05-29 01:00:00,5.643,5.643,5.643,5.643,0,0.0,,,,,
2017-05-30 01:00:00,5.643,5.643,5.643,5.643,1400,7900.2,,,,,
2017-05-31 01:00:00,5.643,5.643,5.643,5.643,0,0.0,,,,,
2017-06-01 01:00:00,5.643,5.643,5.643,5.643,0,0.0,,,,,
2017-06-02 01:00:00,5.643,5.643,5.643,5.643,0,0.0,,,,,
2017-06-05 01:00:00,5.643,5.643,5.643,5.643,0,0.0,,,,,
2017-06-06 01:00:00,5.643,5.643,5.643,5.643,0,0.0,,,,,
2017-06-07 01:00:00,5.643,5.643,5.643,5.643,0,0.0,,,,,
2017-06-08 01:00:00,5.643,5.643,5.643,5.643,0,0.0,,,,,
2017-06-09 01:00:00,5.643,5.643,5.643,5.643,0,0.0,,,,,
2017-06-12 01:00:00,5.643,5.643,5.643,5.643,0,0.0,,,,,
2017-06-13 01:00:00,5.643,5.643,5.643,5.643,0,0.0,,,,,
2017-06-14 01:00:00,5.643,5.643,5.643,5.643,0,0.0,,,,,
2017-06-15 01:00:00,5.643,5.643,5.643,5.643,0,0.0,,,,,
2017-06-16 01:00:00,5.643,5.643,5.643,5.643,0,0.0,,,,,
2017-06-19 01:00:00,5.643,5.643,5.643,5.643,0,0.0,,,,,
2017-06-20 01:00:00,5.643,5.643,5.643,5.643,0,0.0,,,,,
2017-06-21 01:00:00,4.907,4.907,4.907,4.907,1000,4907.0,,,,,
2017-06-22 01:00:00,4.907,4.907,4.907,4.907,3400,16683.8,,,,,
2017-06-23 01:00:00,4.907,4.907,4.907,4.907,0,0.0,,,,,
2017-06-26 01:00:00,4.907,4.907,4.907,4.907,0,0.0,,,,,
2017-06-27 01:00:00,4.907,4.907,4.907,4.907,0,0.0,,,,,
2017-06-28 01:00:00,4.907,4.907,4.907,4.907,0,0.0,,,,,
2017-06-29 01:00:00,5.153,5.153,5.153,5.153,3100,15974.3,,,,,
2017-06-30 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-07-03 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-07-04 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-07-05 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-07-06 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-07-07 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-07-10 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-07-11 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-07-12 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-07-13 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-07-14 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-07-17 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-07-18 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-07-19 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-07-20 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-07-21 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-07-24 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-07-25 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-07-26 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-07-27 01:00:00,4.907,4.907,4.907,4.907,300,1472.1,,,,,
2017-07-28 01:00:00,4.907,4.907,4.907,4.907,0,0.0,,,,,
2017-07-31 01:00:00,4.907,4.907,4.907,4.907,0,0.0,,,,,
2017-08-01 01:00:00,4.907,4.907,4.907,4.907,0,0.0,,,,,
2017-08-02 01:00:00,4.907,4.907,4.907,4.907,0,0.0,,,,,
2017-08-03 01:00:00,4.907,4.907,4.907,4.907,0,0.0,,,,,
2017-08-04 01:00:00,4.907,4.907,4.907,4.907,0,0.0,,,,,
2017-08-07 01:00:00,4.171,5.643,4.171,5.643,600,3385.8,,,,,
2017-08-08 01:00:00,5.398,5.398,5.398,5.398,0,0.0,,,,,
2017-08-09 01:00:00,4.613,5.153,4.613,5.153,200,1030.6,,,,,
2017-08-10 01:00:00,4.907,4.907,4.907,4.907,0,0.0,,,,,
2017-08-11 01:00:00,4.907,4.907,4.907,4.907,0,0.0,,,,,
2017-08-14 01:00:00,4.907,4.907,4.907,4.907,0,0.0,,,,,
2017-08-15 01:00:00,4.907,4.907,4.907,4.907,0,0.0,,,,,
2017-08-16 01:00:00,4.907,4.907,4.907,4.907,0,0.0,,,,,
2017-08-17 01:00:00,4.907,4.907,4.907,4.907,0,0.0,,,,,
2017-08-18 01:00:00,4.171,5.643,4.171,5.643,300,1692.9,,,,,
2017-08-21 01:00:00,4.417,5.889,4.417,5.889,200,1177.8,,,,,
2017-08-22 01:00:00,4.417,5.889,4.417,5.889,200,1177.8,,,,,
2017-08-23 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-08-24 01:00:00,4.417,5.889,4.417,5.889,200,1177.8,,,,,
2017-08-25 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-08-28 01:00:00,4.417,5.889,4.417,5.889,200,1177.8,,,,,
2017-08-29 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-08-30 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-08-31 01:00:00,5.153,5.153,5.153,5.153,0,0.0,,,,,
2017-09-01 01:00:00,4.417,4.907,4.417,4.907,300,1472.1,,,,,
2017-09-05 01:00:00,4.662,4.907,4.662,4.907,200,981.4,,,,,
2017-09-06 01:00:00,4.564,5.104,4.564,5.104,500,2552.0,,,,,
2017-09-07 01:00:00,4.22,4.907,4.22,4.907,300,1472.1,,,,,
2017-09-08 01:00:00,4.711,5.153,4.711,5.153,200,1030.6,,,,,
2017-09-11 01:00:00,4.956,4.956,4.956,4.956,0,0.0,,,,,
2017-09-12 01:00:00,4.907,5.054,4.907,4.956,700,3469.2000000000003,,,,,
2017-09-13 01:00:00,4.907,4.907,4.907,4.907,300,1472.1,,,,,
2017-09-14 01:00:00,4.76,5.054,4.76,5.054,200,1010.8,,,,,
2017-09-15 01:00:00,4.907,4.907,4.907,4.907,0,0.0,,,,,
2017-09-18 01:00:00,4.907,4.907,4.907,4.907,0,0.0,,,,,
