date,open,high,low,close,volume,foreign_buy_vol,foreign_sell_vol,foreign_buy_val,foreign_sell_val,buy_vol_1,sell_vol_1,sell_pressure
2026-01-15,31.3,31.3,24.9,30.9,81700.0,,,,,,,
2026-01-16,30.9,30.9,26.1,26.8,37500.0,,,,,,,
2026-01-19,25.0,26.4,22.7,22.7,79800.0,,,,,,,
2026-01-20,23.0,23.0,22.0,22.7,68200.0,,,,,,,
2026-01-28,27.1,28.0,25.8,26.4,54300.0,0.0,0.0,0.0,0.0,90.0,100.0,0.0
