time,open,high,low,close,volume,value,foreign_buy_vol,foreign_sell_vol,foreign_buy_val,foreign_sell_val,foreign_room
2013-01-02 00:00:00,8.833,8.833,8.833,8.833,0,0.0,,,,,
2013-01-03 00:00:00,9.391,9.391,9.391,9.391,100,939.1,,,,,
2013-01-04 00:00:00,9.391,9.391,9.391,9.391,0,0.0,,,,,
2013-01-07 00:00:00,9.763,9.763,9.763,9.763,100,976.3,,,,,
2013-01-08 00:00:00,10.228,10.228,10.228,10.228,400,4091.2,,,,,
2013-01-09 00:00:00,10.879,10.879,10.879,10.879,100,1087.9,,,,,
2013-01-10 00:00:00,10.879,10.879,10.879,10.879,0,0.0,,,,,
2013-01-11 00:00:00,10.879,10.879,10.879,10.879,0,0.0,,,,,
2013-01-14 00:00:00,10.879,10.879,10.879,10.879,0,0.0,,,,,
2013-01-15 00:00:00,10.879,10.879,10.879,10.879,0,0.0,,,,,
2013-01-16 00:00:00,10.879,11.902,10.879,11.902,200,2380.4,,,,,
2013-01-17 00:00:00,11.902,11.902,11.902,11.902,0,0.0,,,,,
2013-01-18 00:00:00,11.902,11.902,11.902,11.902,0,0.0,,,,,
2013-01-21 00:00:00,11.902,11.902,11.902,11.902,0,0.0,,,,,
2013-01-22 00:00:00,12.088,12.088,12.088,12.088,300,3626.4,,,,,
2013-01-23 00:00:00,13.296,13.296,13.296,13.296,100,1329.6,,,,,
2013-01-24 00:00:00,13.296,13.296,13.296,13.296,0,0.0,,,,,
2013-01-25 00:00:00,13.296,13.296,13.296,13.296,0,0.0,,,,,
2013-01-28 00:00:00,13.296,13.296,13.296,13.296,0,0.0,,,,,
2013-01-29 00:00:00,13.296,13.296,13.296,13.296,0,0.0,,,,,
2013-01-30 00:00:00,13.296,13.296,13.296,13.296,0,0.0,,,,,
2013-01-31 00:00:00,13.296,13.296,13.296,13.296,0,0.0,,,,,
2013-02-01 00:00:00,13.296,13.296,13.296,13.296,0,0.0,,,,,
2013-02-04 00:00:00,13.296,13.296,13.296,13.296,0,0.0,,,,,
2013-02-05 00:00:00,13.296,13.296,13.296,13.296,0,0.0,,,,,
2013-02-06 00:00:00,13.296,13.296,13.296,13.296,0,0.0,,,,,
2013-02-07 00:00:00,14.598,14.598,14.598,14.598,100,1459.8000000000002,,,,,
2013-02-08 00:00:00,15.9,15.9,15.9,15.9,100,1590.0,,,,,
2013-02-18 00:00:00,17.3,17.3,17.3,17.3,100,1730.0,,,,,
2013-02-19 00:00:00,17.3,17.3,17.3,17.3,0,0.0,,,,,
2013-02-20 00:00:00,17.3,17.3,17.3,17.3,0,0.0,,,,,
2013-02-21 00:00:00,17.3,17.3,17.3,17.3,0,0.0,,,,,
2013-02-22 00:00:00,17.3,17.3,17.3,17.3,0,0.0,,,,,
2013-02-25 00:00:00,17.3,17.3,17.3,17.3,0,0.0,,,,,
2013-02-26 00:00:00,17.3,17.3,17.3,17.3,0,0.0,,,,,
2013-02-27 00:00:00,17.3,17.3,17.3,17.3,0,0.0,,,,,
2013-02-28 00:00:00,18.9,18.9,18.9,18.9,100,1890.0,,,,,
2013-03-01 00:00:00,18.9,18.9,18.9,18.9,0,0.0,,,,,
2013-03-04 00:00:00,18.9,18.9,18.9,18.9,0,0.0,,,,,
2013-03-05 00:00:00,18.9,18.9,18.9,18.9,0,0.0,,,,,
2013-03-06 00:00:00,20.5,20.5,20.5,20.5,100,2050.0,,,,,
2013-03-07 00:00:00,20.5,20.5,20.5,20.5,0,0.0,,,,,
2013-03-08 00:00:00,20.5,20.5,20.5,20.5,0,0.0,,,,,
2013-03-11 00:00:00,20.5,20.5,20.5,20.5,0,0.0,,,,,
2013-03-12 00:00:00,20.5,20.5,20.5,20.5,0,0.0,,,,,
2013-03-13 00:00:00,22.3,22.3,22.3,22.3,100,2230.0,,,,,
2013-03-14 00:00:00,22.3,22.3,22.3,22.3,0,0.0,,,,,
2013-03-15 00:00:00,22.3,22.3,22.3,22.3,0,0.0,,,,,
2013-03-18 00:00:00,22.3,22.3,22.3,22.3,0,0.0,,,,,
2013-03-19 00:00:00,22.3,22.3,22.3,22.3,0,0.0,,,,,
2013-03-20 00:00:00,22.3,22.3,22.3,22.3,0,0.0,,,,,
2013-03-21 00:00:00,22.3,22.3,22.3,22.3,0,0.0,,,,,
2013-03-22 00:00:00,22.3,22.3,22.3,22.3,0,0.0,,,,,
2013-03-25 00:00:00,24.2,24.2,24.2,24.2,100,2420.0,,,,,
2013-03-26 00:00:00,26.6,26.6,21.8,21.8,300,6540.0,,,,,
2013-03-27 00:00:00,21.8,21.8,21.8,21.8,0,0.0,,,,,
2013-03-28 00:00:00,21.8,21.8,21.8,21.8,0,0.0,,,,,
2013-03-29 00:00:00,21.8,21.8,21.8,21.8,0,0.0,,,,,
2013-04-01 01:00:00,21.8,21.8,21.8,21.8,0,0.0,,,,,
2013-04-02 01:00:00,21.8,21.8,21.8,21.8,0,0.0,,,,,
2013-04-03 01:00:00,21.8,21.8,21.8,21.8,0,0.0,,,,,
2013-04-04 01:00:00,21.8,21.8,21.8,21.8,0,0.0,,,,,
2013-04-05 01:00:00,21.8,21.8,21.8,21.8,0,0.0,,,,,
2013-04-08 01:00:00,21.8,21.8,21.8,21.8,0,0.0,,,,,
2013-04-09 01:00:00,19.7,19.7,19.7,19.7,100,1970.0,,,,,
2013-04-10 01:00:00,21.5,21.5,21.5,21.5,100,2150.0,,,,,
2013-04-11 01:00:00,19.4,19.4,19.4,19.4,100,1940.0,,,,,
2013-04-12 01:00:00,17.5,17.5,17.5,17.5,100,1750.0,,,,,
2013-04-15 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-04-16 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-04-17 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-04-18 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-04-22 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-04-23 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-04-24 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-04-25 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-04-26 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-05-02 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-05-03 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-05-06 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-05-07 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-05-08 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-05-09 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-05-10 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-05-13 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-05-14 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-05-15 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-05-16 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-05-17 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-05-20 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-05-21 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-05-22 01:00:00,17.5,17.5,17.5,17.5,0,0.0,,,,,
2013-05-23 01:00:00,18.0,18.0,18.0,18.0,200,3600.0,,,,,
2013-05-24 01:00:00,18.0,18.0,18.0,18.0,0,0.0,,,,,
2013-05-27 01:00:00,18.0,18.0,18.0,18.0,0,0.0,,,,,
2013-05-28 01:00:00,19.8,19.8,19.8,19.8,100,1980.0,,,,,
2013-05-29 01:00:00,19.8,19.8,19.8,19.8,0,0.0,,,,,
2013-05-30 01:00:00,19.8,19.8,19.8,19.8,0,0.0,,,,,
2013-05-31 01:00:00,19.8,19.8,19.8,19.8,0,0.0,,,,,
2013-06-03 01:00:00,19.8,19.8,19.8,19.8,0,0.0,,,,,
2013-06-04 01:00:00,19.8,19.8,19.8,19.8,0,0.0,,,,,
2013-06-05 01:00:00,19.8,19.8,19.8,19.8,0,0.0,,,,,
2013-06-06 01:00:00,19.8,19.8,19.8,19.8,0,0.0,,,,,
2013-06-07 01:00:00,19.8,19.8,19.8,19.8,0,0.0,,,,,
